ACT_ID	CIDX	AIDX	RIDX	TYPE	RELATION	VALUE	UPPER_VALUE	UNITS	TEXT_VALUE	ACTIVITY_COMMENT	CRIDX
ACT_INH_0244	DOM_SIM_244	1_LEY	LEY_VERO	inhibition	=	0.35		%			LEY_VERO
ACT_INH_0245	DOM_SIM_245	1_LEY	LEY_VERO	inhibition	=	0.12		%			LEY_VERO
ACT_INH_0246	DOM_SIM_246	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_0247	DOM_SIM_247	1_LEY	LEY_VERO	inhibition	=	1.74		%			LEY_VERO
ACT_INH_0248	DOM_SIM_248	1_LEY	LEY_VERO	inhibition	=	0.93		%			LEY_VERO
ACT_INH_0249	DOM_SIM_249	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_0250	DOM_SIM_250	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0251	DOM_SIM_251	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_0252	DOM_SIM_252	1_LEY	LEY_VERO	inhibition	=	1.16		%			LEY_VERO
ACT_INH_0253	DOM_SIM_253	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_0254	DOM_SIM_254	1_LEY	LEY_VERO	inhibition	=	0.42		%			LEY_VERO
ACT_INH_0255	DOM_SIM_255	1_LEY	LEY_VERO	inhibition	=	-0.1		%			LEY_VERO
ACT_INH_0256	DOM_SIM_256	1_LEY	LEY_VERO	inhibition	=	-0.23		%			LEY_VERO
ACT_INH_0257	DOM_SIM_257	1_LEY	LEY_VERO	inhibition	=	0.1		%			LEY_VERO
ACT_INH_0258	DOM_SIM_258	1_LEY	LEY_VERO	inhibition	=	0.64		%			LEY_VERO
ACT_INH_0259	DOM_SIM_259	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_0260	DOM_SIM_260	1_LEY	LEY_VERO	inhibition	=	2.86		%			LEY_VERO
ACT_INH_0261	DOM_SIM_261	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_0262	DOM_SIM_262	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_0263	DOM_SIM_263	1_LEY	LEY_VERO	inhibition	=	0		%			LEY_VERO
ACT_INH_0264	DOM_SIM_264	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_0265	DOM_SIM_265	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_0266	DOM_SIM_266	1_LEY	LEY_VERO	inhibition	=	0.22		%			LEY_VERO
ACT_INH_0267	DOM_SIM_267	1_LEY	LEY_VERO	inhibition	=	3.68		%			LEY_VERO
ACT_INH_0268	DOM_SIM_268	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_0269	DOM_SIM_269	1_LEY	LEY_VERO	inhibition	=	-0.18		%			LEY_VERO
ACT_INH_0270	DOM_SIM_270	1_LEY	LEY_VERO	inhibition	=	7.33		%			LEY_VERO
ACT_INH_0271	DOM_SIM_271	1_LEY	LEY_VERO	inhibition	=	0.06		%			LEY_VERO
ACT_INH_0272	DOM_SIM_272	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_0273	DOM_SIM_273	1_LEY	LEY_VERO	inhibition	=	18.06		%			LEY_VERO
ACT_INH_0274	DOM_SIM_274	1_LEY	LEY_VERO	inhibition	=	0.12		%			LEY_VERO
ACT_INH_0275	DOM_SIM_275	1_LEY	LEY_VERO	inhibition	=	0.07		%			LEY_VERO
ACT_INH_0276	DOM_SIM_276	1_LEY	LEY_VERO	inhibition	=	0.2		%			LEY_VERO
ACT_INH_0277	DOM_SIM_277	1_LEY	LEY_VERO	inhibition	=	0.05		%			LEY_VERO
ACT_INH_0278	DOM_SIM_278	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_0279	DOM_SIM_279	1_LEY	LEY_VERO	inhibition	=	0.26		%			LEY_VERO
ACT_INH_0280	DOM_SIM_280	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_0281	DOM_SIM_281	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_0282	DOM_SIM_282	1_LEY	LEY_VERO	inhibition	=	1.72		%			LEY_VERO
ACT_INH_0283	DOM_SIM_283	1_LEY	LEY_VERO	inhibition	=	0.05		%			LEY_VERO
ACT_INH_0284	DOM_SIM_284	1_LEY	LEY_VERO	inhibition	=	0.18		%			LEY_VERO
ACT_INH_0285	DOM_SIM_285	1_LEY	LEY_VERO	inhibition	=	-0.22		%			LEY_VERO
ACT_INH_0286	DOM_SIM_286	1_LEY	LEY_VERO	inhibition	=	0.6		%			LEY_VERO
ACT_INH_0287	DOM_SIM_287	1_LEY	LEY_VERO	inhibition	=	0.9		%			LEY_VERO
ACT_INH_0288	DOM_SIM_288	1_LEY	LEY_VERO	inhibition	=	0.22		%			LEY_VERO
ACT_INH_0289	DOM_SIM_289	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_0290	DOM_SIM_290	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_0291	DOM_SIM_291	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_0292	DOM_SIM_292	1_LEY	LEY_VERO	inhibition	=	0.85		%			LEY_VERO
ACT_INH_0293	DOM_SIM_293	1_LEY	LEY_VERO	inhibition	=	-0.26		%			LEY_VERO
ACT_INH_0294	DOM_SIM_294	1_LEY	LEY_VERO	inhibition	=	-0.16		%			LEY_VERO
ACT_INH_0295	DOM_SIM_295	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_0296	DOM_SIM_296	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_0297	DOM_SIM_297	1_LEY	LEY_VERO	inhibition	=	0.23		%			LEY_VERO
ACT_INH_0298	DOM_SIM_298	1_LEY	LEY_VERO	inhibition	=	-0.29		%			LEY_VERO
ACT_INH_0299	DOM_SIM_299	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_0300	DOM_SIM_300	1_LEY	LEY_VERO	inhibition	=	0.05		%			LEY_VERO
ACT_INH_0301	DOM_SIM_301	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_0302	DOM_SIM_302	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_0303	DOM_SIM_303	1_LEY	LEY_VERO	inhibition	=	0.13		%			LEY_VERO
ACT_INH_0304	DOM_SIM_304	1_LEY	LEY_VERO	inhibition	=	0.11		%			LEY_VERO
ACT_INH_0305	DOM_SIM_305	1_LEY	LEY_VERO	inhibition	=	0.15		%			LEY_VERO
ACT_INH_0306	DOM_SIM_306	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_0307	DOM_SIM_307	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_0308	DOM_SIM_308	1_LEY	LEY_VERO	inhibition	=	0.12		%			LEY_VERO
ACT_INH_0309	DOM_SIM_309	1_LEY	LEY_VERO	inhibition	=	0.94		%			LEY_VERO
ACT_INH_0310	DOM_SIM_310	1_LEY	LEY_VERO	inhibition	=	0.16		%			LEY_VERO
ACT_INH_0311	DOM_SIM_311	1_LEY	LEY_VERO	inhibition	=	13.42		%			LEY_VERO
ACT_INH_0312	DOM_SIM_312	1_LEY	LEY_VERO	inhibition	=	-0.34		%			LEY_VERO
ACT_INH_0313	DOM_SIM_313	1_LEY	LEY_VERO	inhibition	=	-0.33		%			LEY_VERO
ACT_INH_0314	DOM_SIM_314	1_LEY	LEY_VERO	inhibition	=	-0.34		%			LEY_VERO
ACT_INH_0315	DOM_SIM_315	1_LEY	LEY_VERO	inhibition	=	0.1		%			LEY_VERO
ACT_INH_0316	DOM_SIM_316	1_LEY	LEY_VERO	inhibition	=	4.39		%			LEY_VERO
ACT_INH_0317	DOM_SIM_317	1_LEY	LEY_VERO	inhibition	=	-0.33		%			LEY_VERO
ACT_INH_0318	DOM_SIM_318	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0319	DOM_SIM_319	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_0320	DOM_SIM_320	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_0321	DOM_SIM_321	1_LEY	LEY_VERO	inhibition	=	0.17		%			LEY_VERO
ACT_INH_0322	DOM_SIM_322	1_LEY	LEY_VERO	inhibition	=	5.12		%			LEY_VERO
ACT_INH_0323	DOM_SIM_323	1_LEY	LEY_VERO	inhibition	=	0.33		%			LEY_VERO
ACT_INH_0324	DOM_SIM_324	1_LEY	LEY_VERO	inhibition	=	2.51		%			LEY_VERO
ACT_INH_0325	DOM_SIM_325	1_LEY	LEY_VERO	inhibition	=	6.72		%			LEY_VERO
ACT_INH_0326	DOM_SIM_326	1_LEY	LEY_VERO	inhibition	=	-0.33		%			LEY_VERO
ACT_INH_0327	DOM_SIM_327	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0328	DOM_SIM_328	1_LEY	LEY_VERO	inhibition	=	1.27		%			LEY_VERO
ACT_INH_0329	DOM_SIM_329	1_LEY	LEY_VERO	inhibition	=	0.74		%			LEY_VERO
ACT_INH_0330	DOM_SIM_330	1_LEY	LEY_VERO	inhibition	=	-0.23		%			LEY_VERO
ACT_INH_0331	DOM_SIM_331	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_0332	DOM_SIM_332	1_LEY	LEY_VERO	inhibition	=	0.53		%			LEY_VERO
ACT_INH_0333	DOM_SIM_333	1_LEY	LEY_VERO	inhibition	=	0.45		%			LEY_VERO
ACT_INH_0334	DOM_SIM_334	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_0335	DOM_SIM_335	1_LEY	LEY_VERO	inhibition	=	0.04		%			LEY_VERO
ACT_INH_0336	DOM_SIM_336	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_0337	DOM_SIM_337	1_LEY	LEY_VERO	inhibition	=	0.18		%			LEY_VERO
ACT_INH_0338	DOM_SIM_338	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_0339	DOM_SIM_339	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_0340	DOM_SIM_340	1_LEY	LEY_VERO	inhibition	=	-0.17		%			LEY_VERO
ACT_INH_0341	DOM_SIM_341	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_0342	DOM_SIM_342	1_LEY	LEY_VERO	inhibition	=	0.17		%			LEY_VERO
ACT_INH_0343	DOM_SIM_343	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_0344	DOM_SIM_344	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0345	DOM_SIM_345	1_LEY	LEY_VERO	inhibition	=	0.1		%			LEY_VERO
ACT_INH_0346	DOM_SIM_346	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_0347	DOM_SIM_347	1_LEY	LEY_VERO	inhibition	=	0.57		%			LEY_VERO
ACT_INH_0348	DOM_SIM_348	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_0349	DOM_SIM_349	1_LEY	LEY_VERO	inhibition	=	0.15		%			LEY_VERO
ACT_INH_0350	DOM_SIM_350	1_LEY	LEY_VERO	inhibition	=	-0.28		%			LEY_VERO
ACT_INH_0351	DOM_SIM_351	1_LEY	LEY_VERO	inhibition	=	13.69		%			LEY_VERO
ACT_INH_0352	DOM_SIM_352	1_LEY	LEY_VERO	inhibition	=	8.77		%			LEY_VERO
ACT_INH_0353	DOM_SIM_353	1_LEY	LEY_VERO	inhibition	=	0.22		%			LEY_VERO
ACT_INH_0354	DOM_SIM_354	1_LEY	LEY_VERO	inhibition	=	2.63		%			LEY_VERO
ACT_INH_0355	DOM_SIM_355	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_0356	DOM_SIM_356	1_LEY	LEY_VERO	inhibition	=	-0.19		%			LEY_VERO
ACT_INH_0357	DOM_SIM_357	1_LEY	LEY_VERO	inhibition	=	3.89		%			LEY_VERO
ACT_INH_0358	DOM_SIM_358	1_LEY	LEY_VERO	inhibition	=	-0.29		%			LEY_VERO
ACT_INH_0359	DOM_SIM_359	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_0360	DOM_SIM_360	1_LEY	LEY_VERO	inhibition	=	-0.2		%			LEY_VERO
ACT_INH_0361	DOM_SIM_361	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_0362	DOM_SIM_362	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0363	DOM_SIM_363	1_LEY	LEY_VERO	inhibition	=	-0.2		%			LEY_VERO
ACT_INH_0364	DOM_SIM_364	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_0365	DOM_SIM_365	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_0366	DOM_SIM_366	1_LEY	LEY_VERO	inhibition	=	0.33		%			LEY_VERO
ACT_INH_0367	DOM_SIM_367	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_0368	DOM_SIM_368	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_0369	DOM_SIM_369	1_LEY	LEY_VERO	inhibition	=	6.34		%			LEY_VERO
ACT_INH_0370	DOM_SIM_370	1_LEY	LEY_VERO	inhibition	=	0.07		%			LEY_VERO
ACT_INH_0371	DOM_SIM_371	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_0372	DOM_SIM_372	1_LEY	LEY_VERO	inhibition	=	0.08		%			LEY_VERO
ACT_INH_0373	DOM_SIM_373	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_0374	DOM_SIM_374	1_LEY	LEY_VERO	inhibition	=	0.17		%			LEY_VERO
ACT_INH_0375	DOM_SIM_375	1_LEY	LEY_VERO	inhibition	=	4.83		%			LEY_VERO
ACT_INH_0376	DOM_SIM_376	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_0377	DOM_SIM_377	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_0378	DOM_SIM_378	1_LEY	LEY_VERO	inhibition	=	0.39		%			LEY_VERO
ACT_INH_0379	DOM_SIM_379	1_LEY	LEY_VERO	inhibition	=	0.25		%			LEY_VERO
ACT_INH_0380	DOM_SIM_380	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_0381	DOM_SIM_381	1_LEY	LEY_VERO	inhibition	=	0.1		%			LEY_VERO
ACT_INH_0382	DOM_SIM_382	1_LEY	LEY_VERO	inhibition	=	0.09		%			LEY_VERO
ACT_INH_0383	DOM_SIM_383	1_LEY	LEY_VERO	inhibition	=	0.49		%			LEY_VERO
ACT_INH_0384	DOM_SIM_384	1_LEY	LEY_VERO	inhibition	=	-0.18		%			LEY_VERO
ACT_INH_0385	DOM_SIM_385	1_LEY	LEY_VERO	inhibition	=	-0.33		%			LEY_VERO
ACT_INH_0386	DOM_SIM_386	1_LEY	LEY_VERO	inhibition	=	-0.19		%			LEY_VERO
ACT_INH_0387	DOM_SIM_387	1_LEY	LEY_VERO	inhibition	=	0.04		%			LEY_VERO
ACT_INH_0388	DOM_SIM_388	1_LEY	LEY_VERO	inhibition	=	3.15		%			LEY_VERO
ACT_INH_0389	DOM_SIM_389	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_0390	DOM_SIM_390	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_0391	DOM_SIM_391	1_LEY	LEY_VERO	inhibition	=	0.05		%			LEY_VERO
ACT_INH_0392	DOM_SIM_392	1_LEY	LEY_VERO	inhibition	=	0.16		%			LEY_VERO
ACT_INH_0393	DOM_SIM_393	1_LEY	LEY_VERO	inhibition	=	0.43		%			LEY_VERO
ACT_INH_0394	DOM_SIM_394	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_0395	DOM_SIM_395	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_0396	DOM_SIM_396	1_LEY	LEY_VERO	inhibition	=	-0.1		%			LEY_VERO
ACT_INH_0397	DOM_SIM_397	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0398	DOM_SIM_398	1_LEY	LEY_VERO	inhibition	=	0.06		%			LEY_VERO
ACT_INH_0399	DOM_SIM_399	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_0400	DOM_SIM_400	1_LEY	LEY_VERO	inhibition	=	0.18		%			LEY_VERO
ACT_INH_0401	DOM_SIM_401	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_0402	DOM_SIM_402	1_LEY	LEY_VERO	inhibition	=	0.59		%			LEY_VERO
ACT_INH_0403	DOM_SIM_403	1_LEY	LEY_VERO	inhibition	=	0.35		%			LEY_VERO
ACT_INH_0404	DOM_SIM_404	1_LEY	LEY_VERO	inhibition	=	0		%			LEY_VERO
ACT_INH_0405	DOM_SIM_405	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_0406	DOM_SIM_406	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_0407	DOM_SIM_407	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0408	DOM_SIM_408	1_LEY	LEY_VERO	inhibition	=	27.32		%			LEY_VERO
ACT_INH_0409	DOM_SIM_409	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_0410	DOM_SIM_410	1_LEY	LEY_VERO	inhibition	=	0.53		%			LEY_VERO
ACT_INH_0411	DOM_SIM_411	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_0412	DOM_SIM_412	1_LEY	LEY_VERO	inhibition	=	-0.34		%			LEY_VERO
ACT_INH_0413	DOM_SIM_413	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_0414	DOM_SIM_414	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_0415	DOM_SIM_415	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_0416	DOM_SIM_416	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_0417	DOM_SIM_417	1_LEY	LEY_VERO	inhibition	=	0.07		%			LEY_VERO
ACT_INH_0418	DOM_SIM_418	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_0419	DOM_SIM_419	1_LEY	LEY_VERO	inhibition	=	-0.26		%			LEY_VERO
ACT_INH_0420	DOM_SIM_420	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_0421	DOM_SIM_421	1_LEY	LEY_VERO	inhibition	=	0.06		%			LEY_VERO
ACT_INH_0422	DOM_SIM_422	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_0423	DOM_SIM_423	1_LEY	LEY_VERO	inhibition	=	0.13		%			LEY_VERO
ACT_INH_0424	DOM_SIM_424	1_LEY	LEY_VERO	inhibition	=	0.05		%			LEY_VERO
ACT_INH_0425	DOM_SIM_425	1_LEY	LEY_VERO	inhibition	=	0.06		%			LEY_VERO
ACT_INH_0426	DOM_SIM_426	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_0427	DOM_SIM_427	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_0428	DOM_SIM_428	1_LEY	LEY_VERO	inhibition	=	2.13		%			LEY_VERO
ACT_INH_0429	DOM_SIM_429	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0430	DOM_SIM_430	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_0431	DOM_SIM_431	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_0432	DOM_SIM_432	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_0433	DOM_SIM_433	1_LEY	LEY_VERO	inhibition	=	0.17		%			LEY_VERO
ACT_INH_0434	DOM_SIM_434	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_0435	DOM_SIM_435	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_0436	DOM_SIM_436	1_LEY	LEY_VERO	inhibition	=	0.23		%			LEY_VERO
ACT_INH_0437	DOM_SIM_437	1_LEY	LEY_VERO	inhibition	=	-0.17		%			LEY_VERO
ACT_INH_0438	DOM_SIM_438	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_0439	DOM_SIM_439	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_0440	DOM_SIM_440	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_0441	DOM_SIM_441	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0442	DOM_SIM_442	1_LEY	LEY_VERO	inhibition	=	-0.19		%			LEY_VERO
ACT_INH_0443	DOM_SIM_443	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_0444	DOM_SIM_444	1_LEY	LEY_VERO	inhibition	=	-0.14		%			LEY_VERO
ACT_INH_0445	DOM_SIM_445	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_0446	DOM_SIM_446	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_0447	DOM_SIM_447	1_LEY	LEY_VERO	inhibition	=	0.2		%			LEY_VERO
ACT_INH_0448	DOM_SIM_448	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_0449	DOM_SIM_449	1_LEY	LEY_VERO	inhibition	=	0.05		%			LEY_VERO
ACT_INH_0450	DOM_SIM_450	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_0451	DOM_SIM_451	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_0452	DOM_SIM_452	1_LEY	LEY_VERO	inhibition	=	0.27		%			LEY_VERO
ACT_INH_0453	DOM_SIM_453	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_0454	DOM_SIM_454	1_LEY	LEY_VERO	inhibition	=	0.04		%			LEY_VERO
ACT_INH_0455	DOM_SIM_455	1_LEY	LEY_VERO	inhibition	=	-0.32		%			LEY_VERO
ACT_INH_0456	DOM_SIM_456	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0457	DOM_SIM_457	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0458	DOM_SIM_458	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_0459	DOM_SIM_459	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_0460	DOM_SIM_460	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_0461	DOM_SIM_461	1_LEY	LEY_VERO	inhibition	=	1.38		%			LEY_VERO
ACT_INH_0462	DOM_SIM_462	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0463	DOM_SIM_463	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_0464	DOM_SIM_464	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_0465	DOM_SIM_465	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_0466	DOM_SIM_466	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_0467	DOM_SIM_467	1_LEY	LEY_VERO	inhibition	=	-0.19		%			LEY_VERO
ACT_INH_0468	DOM_SIM_468	1_LEY	LEY_VERO	inhibition	=	-0.23		%			LEY_VERO
ACT_INH_0469	DOM_SIM_469	1_LEY	LEY_VERO	inhibition	=	0.21		%			LEY_VERO
ACT_INH_0470	DOM_SIM_470	1_LEY	LEY_VERO	inhibition	=	-0.29		%			LEY_VERO
ACT_INH_0471	DOM_SIM_471	1_LEY	LEY_VERO	inhibition	=	0.7		%			LEY_VERO
ACT_INH_0472	DOM_SIM_472	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_0473	DOM_SIM_473	1_LEY	LEY_VERO	inhibition	=	0		%			LEY_VERO
ACT_INH_0474	DOM_SIM_474	1_LEY	LEY_VERO	inhibition	=	0.1		%			LEY_VERO
ACT_INH_0475	DOM_SIM_475	1_LEY	LEY_VERO	inhibition	=	-0.14		%			LEY_VERO
ACT_INH_0476	DOM_SIM_476	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_0477	DOM_SIM_477	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_0478	DOM_SIM_478	1_LEY	LEY_VERO	inhibition	=	-0.17		%			LEY_VERO
ACT_INH_0479	DOM_SIM_479	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_0480	DOM_SIM_480	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_0481	DOM_SIM_481	1_LEY	LEY_VERO	inhibition	=	0.29		%			LEY_VERO
ACT_INH_0482	DOM_SIM_482	1_LEY	LEY_VERO	inhibition	=	3.04		%			LEY_VERO
ACT_INH_0483	DOM_SIM_483	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_0484	DOM_SIM_484	1_LEY	LEY_VERO	inhibition	=	-0.23		%			LEY_VERO
ACT_INH_0485	DOM_SIM_485	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_0486	DOM_SIM_486	1_LEY	LEY_VERO	inhibition	=	0.12		%			LEY_VERO
ACT_INH_0487	DOM_SIM_487	1_LEY	LEY_VERO	inhibition	=	-0.2		%			LEY_VERO
ACT_INH_0488	DOM_SIM_488	1_LEY	LEY_VERO	inhibition	=	-0.21		%			LEY_VERO
ACT_INH_0489	DOM_SIM_489	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_0490	DOM_SIM_490	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0491	DOM_SIM_491	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_0492	DOM_SIM_492	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_0493	DOM_SIM_493	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
