COMPOUND_ID	ASSAY_ID	STATUS	VALUE	UNIT	SUPPLIER
DNDI1391898	1006968	=	466	nm/s	SCYNEXIS
DNDI1391898	1007186	=	.14	none	SCYNEXIS
DNDI1391898	1007183	=	97	%	SCYNEXIS
DNDI1391899	1000986	>	5	ug/ml	SCYNEXIS
DNDI1391899	1005759	>	10	ug/ml	SCYNEXIS
DNDI1391900	1000986	>	5	ug/ml	SCYNEXIS
DNDI1391900	1005759	>	10	ug/ml	SCYNEXIS
DNDI1391901	1000986	>	5	ug/ml	SCYNEXIS
DNDI1391901	1005759	>	10	ug/ml	SCYNEXIS
DNDI1391902	1000986	>	5	ug/ml	SCYNEXIS
DNDI1391902	1005759	>	10	ug/ml	SCYNEXIS
DNDI1391903	1000986	>	5	ug/ml	SCYNEXIS
DNDI1391903	1005759	>	10	ug/ml	SCYNEXIS
DNDI1391904	1000986	>	5	ug/ml	SCYNEXIS
DNDI1391904	1005759	=	9.64	ug/ml	SCYNEXIS
DNDI1391905	1000986	>	5	ug/ml	SCYNEXIS
DNDI1391905	1005759	>	10	ug/ml	SCYNEXIS
DNDI1391906	1006730	=	35	min	SCYNEXIS
DNDI1391906	1004748	=	25	uM	SCYNEXIS
DNDI1391906	1000249	=	4.44	none	SCYNEXIS
DNDI1391906	1007185	=	85	%	SCYNEXIS
DNDI1391906	1000986	>	5	ug/ml	SCYNEXIS
DNDI1391906	1005759	>	10	ug/ml	SCYNEXIS
DNDI1391906	1007186	=	.12	none	SCYNEXIS
DNDI1391906	1007184	=	410	nm/s	SCYNEXIS
DNDI1391906	1006968	=	361	nm/s	SCYNEXIS
DNDI1391906	1007183	=	91	%	SCYNEXIS
DNDI1391907	1000986	>	5	ug/ml	SCYNEXIS
DNDI1391907	1004748	=	25	uM	SCYNEXIS
DNDI1391907	1000249	=	3.67	none	SCYNEXIS
DNDI1391907	1007185	=	109	%	SCYNEXIS
DNDI1391907	1005759	>	10	ug/ml	SCYNEXIS
DNDI1391907	1007186	=	.43	none	SCYNEXIS
DNDI1391907	1007184	=	536	nm/s	SCYNEXIS
DNDI1391907	1006968	=	304	nm/s	SCYNEXIS
DNDI1391907	1007183	=	100	%	SCYNEXIS
DNDI1391908	1000986	>	5	ug/ml	SCYNEXIS
DNDI1391908	1005759	>	10	ug/ml	SCYNEXIS
DNDI1394480	1006730	=	3.5	min	SCYNEXIS
DNDI1394480	1000986	=	1.06	ug/ml	SCYNEXIS
DNDI1394480	1005759	>	10	ug/ml	SCYNEXIS
DNDI1394481	1000986	>	5	ug/ml	SCYNEXIS
DNDI1394481	1005759	>	10	ug/ml	SCYNEXIS
DNDI1394482	1000986	>	5	ug/ml	SCYNEXIS
DNDI1394482	1005759	>	10	ug/ml	SCYNEXIS
DNDI1394483	1007186	=	-.05	none	SCYNEXIS
DNDI1394483	1007185	=	63.6	%	SCYNEXIS
DNDI1394483	1007184	=	431	nm/s	SCYNEXIS
DNDI1394483	1007183	=	70.4	%	SCYNEXIS
DNDI1394483	1006730	=	45.7	Min	SCYNEXIS
DNDI1394483	1031904	=	214	Min	SCYNEXIS
DNDI1394483	1000986	>	5	ug/ml	SCYNEXIS
DNDI1394483	1006968	=	452	nm/s	SCYNEXIS
DNDI1394483	1000249	=	3.44	none	SCYNEXIS
DNDI1394483	1005759	=	9.09	ug/ml	SCYNEXIS
DNDI1394483	1004748	=	50	uM	SCYNEXIS
DNDI1395235	1000986	>	5	ug/ml	SCYNEXIS
DNDI1395235	1005759	>	10	ug/ml	SCYNEXIS
DNDI1395236	1000986	>	5	ug/ml	SCYNEXIS
DNDI1395236	1005759	>	10	ug/ml	SCYNEXIS
DNDI1395237	1000986	>	5	ug/ml	SCYNEXIS
DNDI1395237	1005759	>	10	ug/ml	SCYNEXIS
DNDI1397654	1000249	=	4.98	none	SCYNEXIS
DNDI1397654	1004748	=	3	uM	SCYNEXIS
DNDI1397654	1006730	=	77	Min	SCYNEXIS
DNDI1397654	1031904	=	221	Min	SCYNEXIS
DNDI1397654	1005759	=	.73	ug/ml	SCYNEXIS
DNDI1397654	1000986	=	.422	ug/ml	SCYNEXIS
DNDI1397655	1005759	=	1.39	ug/ml	SCYNEXIS
DNDI1397655	1006730	=	83.5	Min	SCYNEXIS
DNDI1397655	1031904	=	169	Min	SCYNEXIS
DNDI1397655	1000986	=	.583	ug/ml	SCYNEXIS
DNDI1397656	1006730	>	350	Min	SCYNEXIS
DNDI1397656	1004748	=	13	uM	SCYNEXIS
DNDI1397656	1031904	>	350	Min	SCYNEXIS
DNDI1397656	1000986	=	.555	ug/ml	SCYNEXIS
DNDI1397656	1000249	=	4.2	none	SCYNEXIS
DNDI1397656	1005759	=	1.11	ug/ml	SCYNEXIS
DNDI1402197	1000986	>	5	ug/ml	SCYNEXIS
DNDI1402197	1005759	>	10	ug/ml	SCYNEXIS
DNDI1418024	1000986	>	5	ug/ml	SCYNEXIS
DNDI1418024	1005759	>	10	ug/ml	SCYNEXIS
DNDI1418127	1005759	>	10	ug/ml	SCYNEXIS
DNDI1418127	1000986	>	5	ug/ml	SCYNEXIS
DNDI1433659	1005759	>	10	ug/ml	SCYNEXIS
DNDI1433659	1000986	>	5	ug/ml	SCYNEXIS
DNDI1433667	1000986	>	5	ug/ml	SCYNEXIS
DNDI1433667	1005759	>	10	ug/ml	SCYNEXIS
DNDI1433716	1000249	=	4.15	none	SCYNEXIS
DNDI1433716	1007186	=	.08	none	SCYNEXIS
DNDI1433716	1007796	=	76.1	%	SCYNEXIS
DNDI1433716	1007185	=	91	%	SCYNEXIS
DNDI1433716	1007184	=	112	nm/s	SCYNEXIS
DNDI1433716	1007795	=	88.4	%	SCYNEXIS
DNDI1433716	1006971	=	103	%	SCYNEXIS
DNDI1433716	1006968	=	103	nm/s	SCYNEXIS
DNDI1433716	1004748	=	50	uM	SCYNEXIS
DNDI1433716	1000986	=	1.11	ug/ml	SCYNEXIS
DNDI1433716	1005759	=	2.75	ug/ml	SCYNEXIS
DNDI1433716	1006730	>	350	min	SCYNEXIS
DNDI1435786	1005759	>	10	ug/ml	SCYNEXIS
DNDI1435786	1000986	>	5	ug/ml	SCYNEXIS
DNDI153527	122428	=	67	%	SCYNEXIS
DNDI153529	122428	=	14	%	SCYNEXIS
DNDI153535	122428	=	6	%	SCYNEXIS
DNDI153536	122428	=	21	%	SCYNEXIS
DNDI153541	122428	=	5	%	SCYNEXIS
DNDI153544	122428	=	22	%	SCYNEXIS
DNDI153545	122428	=	-1	%	SCYNEXIS
DNDI153546	122428	=	16	%	SCYNEXIS
DNDI153547	122428	=	58	%	SCYNEXIS
DNDI153553	122428	=	27	%	SCYNEXIS
DNDI153554	122428	=	6	%	SCYNEXIS
DNDI153557	122428	=	4	%	SCYNEXIS
DNDI153566	122428	=	4	%	SCYNEXIS
DNDI153590	122428	=	35	%	SCYNEXIS
DNDI153593	122428	=	11	%	SCYNEXIS
DNDI153603	122428	=	56	%	SCYNEXIS
DNDI153604	1000986	=	.36	ug/ml	SCYNEXIS
DNDI153604	122428	=	96	%	SCYNEXIS
DNDI153605	122428	=	76	%	SCYNEXIS
DNDI153605	1000986	=	2.19	ug/ml	SCYNEXIS
DNDI153606	122428	=	96	%	SCYNEXIS
DNDI153606	1000986	=	2.73	ug/ml	SCYNEXIS
DNDI153612	122428	=	31	%	SCYNEXIS
DNDI153615	122428	=	2	%	SCYNEXIS
DNDI153623	122428	=	95	%	SCYNEXIS
DNDI153623	1000986	=	.6	ug/ml	SCYNEXIS
DNDI153631	122428	=	99	%	SCYNEXIS
DNDI153631	1000986	>	5	ug/ml	SCYNEXIS
DNDI153632	1000986	=	.83	ug/ml	SCYNEXIS
DNDI153632	122428	=	99	%	SCYNEXIS
DNDI153632	1004728	=	48.38	ug/ml	SCYNEXIS
DNDI153636	122428	=	88	%	SCYNEXIS
DNDI153636	1000986	=	3.79	ug/ml	SCYNEXIS
DNDI153650	122428	=	23	%	SCYNEXIS
DNDI153651	122428	=	8	%	SCYNEXIS
DNDI153657	122428	=	10	%	SCYNEXIS
DNDI153659	122428	=	16	%	SCYNEXIS
DNDI153665	122428	=	8	%	SCYNEXIS
DNDI153666	122428	=	99	%	SCYNEXIS
DNDI153666	1004728	>	50	ug/ml	SCYNEXIS
DNDI153666	1000986	=	.82	ug/ml	SCYNEXIS
DNDI153667	122428	=	71	%	SCYNEXIS
DNDI153676	122428	=	44	%	SCYNEXIS
DNDI153680	122428	=	48	%	SCYNEXIS
DNDI153681	122428	=	41	%	SCYNEXIS
DNDI153685	122428	=	2	%	SCYNEXIS
DNDI153711	122428	=	41	%	SCYNEXIS
DNDI153731	122428	=	43	%	SCYNEXIS
DNDI153734	122428	=	0	%	SCYNEXIS
DNDI153736	122428	=	14	%	SCYNEXIS
DNDI153742	122428	=	40	%	SCYNEXIS
DNDI153745	122428	=	1	%	SCYNEXIS
DNDI153767	122428	=	9	%	SCYNEXIS
DNDI153774	122428	=	42	%	SCYNEXIS
DNDI153776	122428	=	14	%	SCYNEXIS
DNDI153777	122428	=	-10	%	SCYNEXIS
DNDI153813	122428	=	32	%	SCYNEXIS
DNDI153815	122428	=	4	%	SCYNEXIS
DNDI153817	122428	=	53	%	SCYNEXIS
DNDI153827	122428	=	21	%	SCYNEXIS
DNDI153829	122428	=	16	%	SCYNEXIS
DNDI153836	122428	=	5	%	SCYNEXIS
DNDI153896	122428	=	17	%	SCYNEXIS
DNDI153928	122428	=	94	%	SCYNEXIS
DNDI153928	1000986	=	4.86	ug/ml	SCYNEXIS
DNDI153929	122428	=	10	%	SCYNEXIS
DNDI153936	122428	=	42	%	SCYNEXIS
DNDI153948	122428	=	18	%	SCYNEXIS
DNDI153955	122428	=	11	%	SCYNEXIS
DNDI153958	122428	=	10	%	SCYNEXIS
DNDI153963	122428	=	9	%	SCYNEXIS
DNDI153971	122428	=	22	%	SCYNEXIS
DNDI153975	122428	=	-2	%	SCYNEXIS
DNDI153976	122428	=	0	%	SCYNEXIS
DNDI153996	122428	=	-1	%	SCYNEXIS
DNDI154010	122428	=	88	%	SCYNEXIS
DNDI154010	1000986	>	5	ug/ml	SCYNEXIS
DNDI154015	122428	=	3	%	SCYNEXIS
DNDI154017	122428	=	-1	%	SCYNEXIS
DNDI154021	122428	=	13	%	SCYNEXIS
DNDI154024	122428	=	28	%	SCYNEXIS
DNDI154025	122428	=	11	%	SCYNEXIS
DNDI154027	122428	=	19	%	SCYNEXIS
DNDI154048	122428	=	51	%	SCYNEXIS
DNDI154055	122428	=	1	%	SCYNEXIS
DNDI154057	122428	=	26	%	SCYNEXIS
DNDI154084	122428	=	9	%	SCYNEXIS
DNDI154085	122428	=	-2	%	SCYNEXIS
DNDI154091	122428	=	37	%	SCYNEXIS
DNDI154106	122428	=	8	%	SCYNEXIS
DNDI154112	122428	=	91	%	SCYNEXIS
DNDI154112	1000986	>	5	ug/ml	SCYNEXIS
DNDI154145	122428	=	10	%	SCYNEXIS
DNDI154147	122428	=	4	%	SCYNEXIS
DNDI154148	122428	=	12	%	SCYNEXIS
DNDI154149	122428	=	7	%	SCYNEXIS
DNDI154152	122428	=	22	%	SCYNEXIS
DNDI154153	122428	=	15	%	SCYNEXIS
DNDI154156	122428	=	58	%	SCYNEXIS
DNDI154157	122428	=	86	%	SCYNEXIS
DNDI154157	1000986	=	2.91	ug/ml	SCYNEXIS
DNDI154158	122428	=	6	%	SCYNEXIS
DNDI154177	122428	=	6	%	SCYNEXIS
DNDI154196	122428	=	4	%	SCYNEXIS
DNDI154202	122428	=	57	%	SCYNEXIS
DNDI154203	122428	=	16	%	SCYNEXIS
DNDI154236	122428	=	-2	%	SCYNEXIS
DNDI154266	122428	=	24	%	SCYNEXIS
DNDI154267	122428	=	-9	%	SCYNEXIS
DNDI154268	122428	=	17	%	SCYNEXIS
DNDI154272	122428	=	37	%	SCYNEXIS
DNDI154276	122428	=	30	%	SCYNEXIS
DNDI154305	122428	=	1	%	SCYNEXIS
DNDI154316	122428	=	-5	%	SCYNEXIS
DNDI154318	122428	=	19	%	SCYNEXIS
DNDI154326	122428	=	9	%	SCYNEXIS
DNDI154342	122428	=	96	%	SCYNEXIS
DNDI154342	1000986	=	5	ug/ml	SCYNEXIS
DNDI154346	122428	=	5	%	SCYNEXIS
DNDI154360	122428	=	3	%	SCYNEXIS
DNDI154363	122428	=	17	%	SCYNEXIS
DNDI154364	122428	=	-3	%	SCYNEXIS
DNDI154365	122428	=	12	%	SCYNEXIS
DNDI154367	122428	=	0	%	SCYNEXIS
DNDI154381	122428	=	12	%	SCYNEXIS
DNDI154384	122428	=	98	%	SCYNEXIS
DNDI154384	1000986	>	5	ug/ml	SCYNEXIS
DNDI154385	122428	=	3	%	SCYNEXIS
DNDI154391	122428	=	35	%	SCYNEXIS
DNDI154392	122428	=	14	%	SCYNEXIS
DNDI154393	122428	=	16	%	SCYNEXIS
DNDI154396	122428	=	94	%	SCYNEXIS
DNDI154396	1000986	>	5	ug/ml	SCYNEXIS
DNDI154397	122428	=	48	%	SCYNEXIS
DNDI154399	122428	=	18	%	SCYNEXIS
DNDI154407	122428	=	4	%	SCYNEXIS
DNDI154412	122428	=	28	%	SCYNEXIS
DNDI154416	122428	=	34	%	SCYNEXIS
DNDI154435	122428	=	3	%	SCYNEXIS
DNDI154436	122428	=	4	%	SCYNEXIS
DNDI154461	122428	=	101	%	SCYNEXIS
DNDI154461	1000986	=	2.94	ug/ml	SCYNEXIS
DNDI154463	1000986	=	10.85	ug/ml	SCYNEXIS
DNDI154463	122428	=	94	%	SCYNEXIS
DNDI154465	1000986	=	2.27	ug/ml	SCYNEXIS
DNDI154465	122428	=	82	%	SCYNEXIS
DNDI154466	122428	=	96	%	SCYNEXIS
DNDI154466	1000986	=	2.2	ug/ml	SCYNEXIS
DNDI154476	122428	=	-3	%	SCYNEXIS
DNDI154481	122428	=	3	%	SCYNEXIS
DNDI154487	122428	=	-4	%	SCYNEXIS
DNDI154489	122428	=	5	%	SCYNEXIS
DNDI154491	122428	=	12	%	SCYNEXIS
DNDI154497	122428	=	25	%	SCYNEXIS
DNDI154499	122428	=	67	%	SCYNEXIS
DNDI154501	122428	=	-6	%	SCYNEXIS
DNDI154502	122428	=	18	%	SCYNEXIS
DNDI154506	122428	=	11	%	SCYNEXIS
DNDI154507	122428	=	-3	%	SCYNEXIS
DNDI154509	122428	=	55	%	SCYNEXIS
DNDI154510	122428	=	41	%	SCYNEXIS
DNDI154512	122428	=	-13	%	SCYNEXIS
DNDI154516	122428	=	39	%	SCYNEXIS
DNDI154517	122428	=	98	%	SCYNEXIS
DNDI154517	1000986	>	5	ug/ml	SCYNEXIS
DNDI154551	122428	=	35	%	SCYNEXIS
DNDI154552	122428	=	12	%	SCYNEXIS
DNDI154555	122428	=	35	%	SCYNEXIS
DNDI154556	122428	=	0	%	SCYNEXIS
DNDI154560	122428	=	92	%	SCYNEXIS
DNDI154560	1000986	=	4.8	ug/ml	SCYNEXIS
DNDI154561	122428	=	43	%	SCYNEXIS
DNDI154576	122428	=	11	%	SCYNEXIS
DNDI154580	122428	=	100	%	SCYNEXIS
DNDI154580	1000986	=	4.78	ug/ml	SCYNEXIS
DNDI154586	1000986	=	.39	ug/ml	SCYNEXIS
DNDI154586	122428	=	101	%	SCYNEXIS
DNDI154589	122428	=	99	%	SCYNEXIS
DNDI154589	1000986	=	2.4	ug/ml	SCYNEXIS
DNDI154590	122428	=	100	%	SCYNEXIS
DNDI154590	1000986	=	3.73	ug/ml	SCYNEXIS
DNDI154591	122428	=	51	%	SCYNEXIS
DNDI154592	122428	=	21	%	SCYNEXIS
DNDI154600	122428	=	1	%	SCYNEXIS
DNDI154601	122428	=	1	%	SCYNEXIS
DNDI154607	122428	=	4	%	SCYNEXIS
DNDI154609	122428	=	20	%	SCYNEXIS
DNDI154610	122428	=	9	%	SCYNEXIS
DNDI154612	122428	=	9	%	SCYNEXIS
DNDI154616	122428	=	11	%	SCYNEXIS
DNDI154619	1000986	=	.36	ug/ml	SCYNEXIS
DNDI154619	122428	=	99	%	SCYNEXIS
DNDI154622	1000986	=	.45	ug/ml	SCYNEXIS
DNDI154622	122428	=	86	%	SCYNEXIS
DNDI154627	122428	=	-10	%	SCYNEXIS
DNDI154629	122428	=	6	%	SCYNEXIS
DNDI154631	122428	=	-8	%	SCYNEXIS
DNDI154632	122428	=	-9	%	SCYNEXIS
DNDI154637	122428	=	8	%	SCYNEXIS
DNDI154640	122428	=	14	%	SCYNEXIS
DNDI154641	122428	=	0	%	SCYNEXIS
DNDI154643	122428	=	3	%	SCYNEXIS
DNDI154647	122428	=	13	%	SCYNEXIS
DNDI154656	122428	=	7	%	SCYNEXIS
DNDI154657	122428	=	7	%	SCYNEXIS
DNDI154667	122428	=	5	%	SCYNEXIS
DNDI154671	122428	=	17	%	SCYNEXIS
DNDI154672	122428	=	-3	%	SCYNEXIS
DNDI154680	122428	=	5	%	SCYNEXIS
DNDI154681	122428	=	18	%	SCYNEXIS
DNDI154686	122428	=	13	%	SCYNEXIS
DNDI154687	122428	=	24	%	SCYNEXIS
DNDI154689	122428	=	74	%	SCYNEXIS
DNDI154696	122428	=	2	%	SCYNEXIS
DNDI154697	122428	=	5	%	SCYNEXIS
DNDI154699	122428	=	18	%	SCYNEXIS
DNDI154701	122428	=	24	%	SCYNEXIS
DNDI154706	122428	=	9	%	SCYNEXIS
DNDI154707	122428	=	12	%	SCYNEXIS
DNDI154717	122428	=	12	%	SCYNEXIS
DNDI154720	122428	=	16	%	SCYNEXIS
DNDI154721	122428	=	16	%	SCYNEXIS
DNDI154727	122428	=	-6	%	SCYNEXIS
DNDI154730	122428	=	21	%	SCYNEXIS
DNDI154731	122428	=	-2	%	SCYNEXIS
DNDI154735	122428	=	43	%	SCYNEXIS
DNDI154737	122428	=	-16	%	SCYNEXIS
DNDI154739	122428	=	25	%	SCYNEXIS
DNDI154740	122428	=	93	%	SCYNEXIS
DNDI154740	1000986	>	5	ug/ml	SCYNEXIS
DNDI154747	122428	=	-14	%	SCYNEXIS
DNDI154757	122428	=	11	%	SCYNEXIS
DNDI154767	122428	=	-2	%	SCYNEXIS
DNDI154770	122428	=	39	%	SCYNEXIS
DNDI154771	122428	=	29	%	SCYNEXIS
DNDI154777	122428	=	24	%	SCYNEXIS
DNDI154780	122428	=	21	%	SCYNEXIS
DNDI154786	122428	=	-11	%	SCYNEXIS
DNDI154791	122428	=	14	%	SCYNEXIS
DNDI154796	122428	=	12	%	SCYNEXIS
DNDI154826	122428	=	13	%	SCYNEXIS
DNDI154839	122428	=	-11	%	SCYNEXIS
DNDI154847	122428	=	-2	%	SCYNEXIS
DNDI154849	122428	=	8	%	SCYNEXIS
DNDI154850	122428	=	9	%	SCYNEXIS
DNDI154857	122428	=	-12	%	SCYNEXIS
DNDI154871	122428	=	6	%	SCYNEXIS
DNDI154877	122428	=	13	%	SCYNEXIS
DNDI154881	122428	=	-6	%	SCYNEXIS
DNDI154887	122428	=	1	%	SCYNEXIS
DNDI154891	122428	=	25	%	SCYNEXIS
DNDI154892	122428	=	9	%	SCYNEXIS
DNDI154895	1000986	>	5	ug/ml	SCYNEXIS
DNDI154895	122428	=	95	%	SCYNEXIS
DNDI154896	122428	=	3	%	SCYNEXIS
DNDI154906	122428	=	-9	%	SCYNEXIS
DNDI154907	122428	=	0	%	SCYNEXIS
DNDI154911	122428	=	19	%	SCYNEXIS
DNDI154912	122428	=	-7	%	SCYNEXIS
DNDI154917	122428	=	13	%	SCYNEXIS
DNDI154920	122428	=	14	%	SCYNEXIS
DNDI154921	122428	=	29	%	SCYNEXIS
DNDI154931	122428	=	15	%	SCYNEXIS
DNDI154937	122428	=	18	%	SCYNEXIS
DNDI154939	122428	=	28	%	SCYNEXIS
DNDI154946	122428	=	10	%	SCYNEXIS
DNDI154947	122428	=	9	%	SCYNEXIS
DNDI154956	122428	=	-5	%	SCYNEXIS
DNDI154967	122428	=	-3	%	SCYNEXIS
DNDI154971	122428	=	-4	%	SCYNEXIS
DNDI154976	122428	=	11	%	SCYNEXIS
DNDI154979	122428	=	7	%	SCYNEXIS
DNDI154981	122428	=	-3	%	SCYNEXIS
DNDI154982	122428	=	9	%	SCYNEXIS
DNDI154987	122428	=	-24	%	SCYNEXIS
DNDI154990	122428	=	97	%	SCYNEXIS
DNDI154990	1000986	=	3.65	ug/ml	SCYNEXIS
DNDI154997	122428	=	6	%	SCYNEXIS
DNDI155006	122428	=	13	%	SCYNEXIS
DNDI155017	122428	=	8	%	SCYNEXIS
DNDI155027	122428	=	10	%	SCYNEXIS
DNDI155041	122428	=	26	%	SCYNEXIS
DNDI155046	122428	=	9	%	SCYNEXIS
DNDI155051	122428	=	8	%	SCYNEXIS
DNDI155052	122428	=	26	%	SCYNEXIS
DNDI155059	122428	=	23	%	SCYNEXIS
DNDI155060	122428	=	41	%	SCYNEXIS
DNDI155062	122428	=	5	%	SCYNEXIS
DNDI155066	122428	=	7	%	SCYNEXIS
DNDI155067	122428	=	15	%	SCYNEXIS
DNDI155077	122428	=	12	%	SCYNEXIS
DNDI155087	122428	=	5	%	SCYNEXIS
DNDI155089	122428	=	-7	%	SCYNEXIS
DNDI155097	122428	=	43	%	SCYNEXIS
DNDI155107	122428	=	-30	%	SCYNEXIS
DNDI155109	122428	=	28	%	SCYNEXIS
DNDI155110	122428	=	22	%	SCYNEXIS
DNDI155111	122428	=	12	%	SCYNEXIS
DNDI155117	122428	=	7	%	SCYNEXIS
DNDI155120	122428	=	23	%	SCYNEXIS
DNDI155121	122428	=	-6	%	SCYNEXIS
DNDI155126	122428	=	9	%	SCYNEXIS
DNDI155127	122428	=	-1	%	SCYNEXIS
DNDI155130	122428	=	34	%	SCYNEXIS
DNDI155132	122428	=	6	%	SCYNEXIS
DNDI155147	122428	=	23	%	SCYNEXIS
DNDI155156	122428	=	12	%	SCYNEXIS
DNDI155161	122428	=	34	%	SCYNEXIS
DNDI155167	122428	=	16	%	SCYNEXIS
DNDI155179	122428	=	43	%	SCYNEXIS
DNDI155186	122428	=	3	%	SCYNEXIS
DNDI155194	122428	=	22	%	SCYNEXIS
DNDI155196	122428	=	14	%	SCYNEXIS
DNDI155197	122428	=	9	%	SCYNEXIS
DNDI155227	122428	=	-31	%	SCYNEXIS
DNDI155229	122428	=	12	%	SCYNEXIS
DNDI155232	122428	=	19	%	SCYNEXIS
DNDI155237	122428	=	7	%	SCYNEXIS
DNDI155246	122428	=	5	%	SCYNEXIS
DNDI155247	122428	=	14	%	SCYNEXIS
DNDI155266	122428	=	13	%	SCYNEXIS
DNDI155272	122428	=	13	%	SCYNEXIS
DNDI155276	122428	=	16	%	SCYNEXIS
DNDI155280	122428	=	10	%	SCYNEXIS
DNDI155287	122428	=	3	%	SCYNEXIS
DNDI155299	122428	=	98	%	SCYNEXIS
DNDI155299	1000986	=	3.98	ug/ml	SCYNEXIS
DNDI155301	122428	=	33	%	SCYNEXIS
DNDI155318	122428	=	17	%	SCYNEXIS
DNDI155322	122428	=	24	%	SCYNEXIS
DNDI155329	122428	=	1	%	SCYNEXIS
DNDI155339	122428	=	18	%	SCYNEXIS
DNDI155340	122428	=	27	%	SCYNEXIS
DNDI155341	122428	=	-15	%	SCYNEXIS
DNDI155347	122428	=	-13	%	SCYNEXIS
DNDI155358	122428	=	12	%	SCYNEXIS
DNDI155361	122428	=	29	%	SCYNEXIS
DNDI155362	122428	=	9	%	SCYNEXIS
DNDI155367	122428	=	21	%	SCYNEXIS
DNDI155370	122428	=	44	%	SCYNEXIS
DNDI155371	122428	=	29	%	SCYNEXIS
DNDI155377	122428	=	9	%	SCYNEXIS
DNDI155380	122428	=	15	%	SCYNEXIS
DNDI155381	122428	=	24	%	SCYNEXIS
DNDI155387	122428	=	6	%	SCYNEXIS
DNDI155390	122428	=	12	%	SCYNEXIS
DNDI155396	122428	=	16	%	SCYNEXIS
DNDI155416	122428	=	20	%	SCYNEXIS
DNDI155419	122428	=	93	%	SCYNEXIS
DNDI155419	1000986	=	5	ug/ml	SCYNEXIS
DNDI155421	122428	=	53	%	SCYNEXIS
DNDI155426	122428	=	99	%	SCYNEXIS
DNDI155426	1000986	=	.67	ug/ml	SCYNEXIS
DNDI155427	1000986	=	.96	ug/ml	SCYNEXIS
DNDI155427	122428	=	88	%	SCYNEXIS
DNDI155437	122428	=	10	%	SCYNEXIS
DNDI155441	122428	=	7	%	SCYNEXIS
DNDI155445	122428	=	1	%	SCYNEXIS
DNDI155446	122428	=	12	%	SCYNEXIS
DNDI155449	122428	=	-3	%	SCYNEXIS
DNDI155450	122428	=	27	%	SCYNEXIS
DNDI155452	122428	=	4	%	SCYNEXIS
DNDI155453	122428	=	-6	%	SCYNEXIS
DNDI155454	122428	=	2	%	SCYNEXIS
DNDI155455	122428	=	-15	%	SCYNEXIS
DNDI155458	122428	=	17	%	SCYNEXIS
DNDI155459	122428	=	12	%	SCYNEXIS
DNDI155460	122428	=	-10	%	SCYNEXIS
DNDI155462	122428	=	14	%	SCYNEXIS
DNDI155463	122428	=	16	%	SCYNEXIS
DNDI155464	122428	=	17	%	SCYNEXIS
DNDI155465	122428	=	31	%	SCYNEXIS
DNDI155466	122428	=	1	%	SCYNEXIS
DNDI155467	122428	=	-6	%	SCYNEXIS
DNDI155472	122428	=	-11	%	SCYNEXIS
DNDI155481	122428	=	16	%	SCYNEXIS
DNDI155482	122428	=	15	%	SCYNEXIS
DNDI155484	122428	=	2	%	SCYNEXIS
DNDI155486	1004728	=	34	ug/ml	SCYNEXIS
DNDI155486	1000986	<	.19	ug/ml	SCYNEXIS
DNDI155486	122428	=	96	%	SCYNEXIS
DNDI155486	1000986	=	.88	ug/ml	SCYNEXIS
DNDI155487	122428	=	8	%	SCYNEXIS
DNDI155489	122428	=	13	%	SCYNEXIS
DNDI155490	1004728	>	50	ug/ml	SCYNEXIS
DNDI155490	122428	=	98	%	SCYNEXIS
DNDI155490	1000986	=	.77	ug/ml	SCYNEXIS
DNDI155491	122428	=	3	%	SCYNEXIS
DNDI155492	122428	=	5	%	SCYNEXIS
DNDI155494	122428	=	12	%	SCYNEXIS
DNDI155495	122428	=	26	%	SCYNEXIS
DNDI155496	122428	=	5	%	SCYNEXIS
DNDI155497	122428	=	9	%	SCYNEXIS
DNDI155498	122428	=	7	%	SCYNEXIS
DNDI155499	1000986	=	1.06	ug/ml	SCYNEXIS
DNDI155499	122428	=	94	%	SCYNEXIS
DNDI155501	122428	=	100	%	SCYNEXIS
DNDI155501	1000986	=	2.58	ug/ml	SCYNEXIS
DNDI155502	122428	=	99	%	SCYNEXIS
DNDI155502	1000986	=	.59	ug/ml	SCYNEXIS
DNDI155502	1004728	>	50	ug/ml	SCYNEXIS
DNDI155503	122428	=	96	%	SCYNEXIS
DNDI155503	1000986	>	5	ug/ml	SCYNEXIS
DNDI155504	122428	=	97	%	SCYNEXIS
DNDI155504	1000986	=	.37	ug/ml	SCYNEXIS
DNDI155506	122428	=	17	%	SCYNEXIS
DNDI155507	122428	=	100	%	SCYNEXIS
DNDI155507	1000986	=	4.06	ug/ml	SCYNEXIS
DNDI155508	122428	=	99	%	SCYNEXIS
DNDI155508	1004728	>	50	ug/ml	SCYNEXIS
DNDI155508	1000986	=	1.08	ug/ml	SCYNEXIS
DNDI155509	122428	=	77	%	SCYNEXIS
DNDI155509	1000986	>	5	ug/ml	SCYNEXIS
DNDI155511	122428	=	9	%	SCYNEXIS
DNDI155512	122428	=	-14	%	SCYNEXIS
DNDI155513	122428	=	8	%	SCYNEXIS
DNDI155515	122428	=	31	%	SCYNEXIS
DNDI155517	122428	=	-14	%	SCYNEXIS
DNDI155518	122428	=	3	%	SCYNEXIS
DNDI155519	122428	=	6	%	SCYNEXIS
DNDI155521	122428	=	14	%	SCYNEXIS
